,level_0,level_1,LIRF,EDDT,RJAA,EDDM,LFPG,SAEZ,CYYZ,MMMX,CYVR,EDDF,KJFK,SBGL,LEMD,ZSPD,OMDB,LTFM,ZBAA,VIDP,EFRO,EHEH,EFHK,LDZA,EBBR,EIDW,LGAV,BIKF,EETN,LKPR,FACT,ESSA,EGPH,LFQQ,LPPT
54,AC_2,LDZA,2831.2317430063795,5328.886853178867,50080.13118172566,3516.114308749702,6872.778130813551,61754.64596282007,38103.56496927242,54712.69819386726,46836.47731452569,5073.383533840714,37232.30639105526,51482.55843601805,10066.078958108954,46409.31714876252,22903.10770579091,7163.54232832613,41046.36315486102,30350.650305181818,13666.703703647412,6502.083927954907,10213.932530620723,1250.0,6608.507258720867,10690.794127871246,6889.001481800889,17371.125555976705,9720.135427930973,3865.499257116426,47147.606587776456,9320.630563421164,10439.017588326453,6975.481080343825,12721.124032893911
55,AC_2,EBBR,5151.8083144333905,4550.453825558972,50524.551592009535,4359.302017995617,2558.1761036945513,60075.7098581304,32746.86695306122,49389.557436842,42052.026989027225,2838.0859174745674,31919.224989252863,50146.844484719026,8088.949839668701,48258.59233509545,28029.70836381049,12403.925695433554,42656.624878073795,34572.10635803185,12238.060234531516,1704.3643993919407,9828.816276641914,6608.507258720867,1250.0,5338.703211407512,12184.043304532828,12342.434381339564,9538.945470693729,4881.776932810067,50638.45603351147,7957.115024215795,5232.918433467883,1792.914110540143,10181.91777196941
56,AC_2,EIDW,7753.30630901148,8072.148400616688,51214.02009922789,8447.970426292457,5338.221028399081,58403.897708466146,28663.10160733662,45304.43297138867,38599.55296177645,6914.920984970952,27839.60487293831,48885.983539654946,8806.430111023772,50027.520667728895,32047.708152379164,16483.04023649908,44340.2246181371,38086.817410303076,13043.5737780096,5516.474377444635,11798.608854264858,10690.794127871246,5338.703211407512,1250.0,16220.95868085225,8993.422806210292,11692.80989972606,8834.169912879635,53096.671665628,9719.960432899876,3005.6078318039895,4976.8265290429235,9783.314466280957
57,AC_2,LGAV,4831.495689603316,10726.873902749168,50902.82208365502,9143.256879719558,12226.446043193868,62108.51575382834,43593.46270601193,60044.610170599844,52312.49681513935,10694.789299810538,42575.30361860608,51749.46224153945,13635.35927649392,45817.785097127766,18270.557455645692,4122.668306983174,40881.75626642452,27201.071898700437,17812.52201720985,12117.760223538406,14190.826916940829,6889.001481800889,12184.043304532828,16220.95868085225,1250.0,22996.508379067986,13666.93256821722,9336.225959249427,42723.13467932404,13997.199666381839,16072.206640852193,12496.831661999107,16203.561209069005
58,AC_2,BIKF,12912.625768111684,13651.556261153037,47092.55798591248,15157.174859386058,12840.269579808803,60652.424075737,23147.921808981304,39989.4941283284,30978.45132370186,13648.848984147979,23114.09899132399,52253.91131462736,16275.52016306803,47903.262916148095,37085.04150351269,22539.05566017435,42269.886293911695,40789.75371372679,12608.156504983934,12284.641649123752,13819.146499942495,17371.125555976705,12342.434381339564,8993.422806210292,22996.508379067986,1250.0,14054.143773228629,14946.145268260607,60715.14408971928,12250.992830002255,8370.533195017877,12203.719910231626,16552.58349122743
59,AC_2,EETN,8683.973881782984,6686.718609881388,42401.83235491143,9015.170569486796,10824.349264905004,68353.71103249994,35915.738779478015,52711.269774996195,40850.024492498946,8895.535625925755,35902.43103471373,58428.79737676018,16258.322923397962,39997.03276825991,24489.58973738303,11840.781456155924,34377.33264809327,28309.89296715537,5396.478540229429,9084.60163784239,1774.4693922687188,9720.135427930973,9538.945470693729,11692.80989972606,13666.93256821722,14054.143773228629,1250.0,7674.729405151656,55118.90287470614,3282.211476635175,10144.002521264661,10037.595888711016,18468.012295007087
60,AC_2,LKPR,4290.2808115470725,2714.379900786546,48670.47253173784,2628.2506645509893,5694.377910775219,62622.96659494462,36079.92057018997,52821.511565853754,44269.05739745681,3367.9865396931295,35387.267597275866,52483.55724792791,10362.534890835037,45630.48452727093,24463.543385722438,9001.153990158444,40132.301214572195,31002.69291418459,11366.54129261477,4596.66615204387,8120.17805754119,3865.499257116426,4881.776932810067,8834.169912879635,9336.225959249427,14946.145268260607,7674.729405151656,1250.0,49699.60393842337,6905.885884433788,8240.123938545477,5384.461239678472,12853.068886166458
61,AC_2,FACT,31478.071004975285,51142.03653618751,78053.78488052964,48769.20514312697,49730.667204912424,37115.1956000386,69460.46203678608,72523.43836634193,86801.04558749388,49881.84358216927,66464.45647669531,32941.49236762354,45690.044668924806,68728.86175614373,40855.157388558364,44876.28077020274,68589.25220106005,49398.61322860285,59262.96905148876,50886.39998850238,55643.346698624584,47147.606587776456,50638.45603351147,53096.671665628,42723.13467932404,60715.14408971928,55118.90287470614,49699.60393842337,1250.0,55174.594100935734,54155.67826507341,50558.50824942932,45676.573396716434
62,AC_2,ESSA,8249.298175590988,5616.023801144715,43819.36342964154,8104.296667649671,9264.863854882955,66608.26531951585,34148.523749634674,50982.864751935405,39893.23445936839,7616.410939398847,34037.105555255366,56796.256221702584,14785.65404767638,41772.37636109993,26123.83889162966,12574.307469617166,36122.74539626563,30309.378856987256,5748.867279091719,7509.241533611381,3328.8098687983475,9320.630563421164,7957.115024215795,9719.960432899876,13997.199666381839,12250.992830002255,3282.211476635175,6905.885884433788,55174.594100935734,1250.0,8134.339883428191,8414.004263153674,16852.565782676982
63,AC_2,EGPH,7929.0904749645015,7206.489068421917,49467.71535598825,8178.962776477849,5770.249473304383,60138.42294345159,29094.70617464783,45865.19906882016,38096.031318382426,6630.007606243744,28475.562865643577,50640.818534620004,10194.781783131433,48299.64211099958,31307.107023680248,15991.277899164741,42608.68181907533,36844.13364835682,11296.006671853482,5219.143017511828,10207.257423118617,10439.017588326453,5232.918433467883,3005.6078318039895,16072.206640852193,8370.533195017877,10144.002521264661,8240.123938545477,54155.67826507341,8134.339883428191,1250.0,5085.361188805339,11416.002269050656
64,AC_2,LFQQ,5253.454977223727,5093.36764635299,50967.97419813489,4760.17739530299,2171.816005879163,59569.34191815386,32385.307040447384,48992.34155550806,41931.003842140984,3297.616315640544,31515.25620866114,49660.5045920161,7672.030763397201,48770.45826901833,28480.81786257759,12820.414354006924,43162.31978414063,35100.13399625585,12639.320417665887,2224.673726829486,10315.774593807277,6975.481080343825,1792.914110540143,4976.8265290429235,12496.831661999107,12203.719910231626,10037.595888711016,5384.461239678472,50558.50824942932,8414.004263153674,5085.361188805339,1250.0,9697.550551725875
65,AC_2,LPPT,7579.873555802868,13233.64316551374,59341.83307548001,11576.394523172245,8894.370392734389,51175.37943941027,31151.902777741056,46350.813978662285,44438.18746721146,11000.460354307108,29406.11638177636,41215.050228459295,3920.6904647648603,57132.686514722634,33203.51837401172,17982.85751421161,51560.604033654636,41701.44888842085,20942.203524998644,10636.12729064476,18760.13195095219,12721.124032893911,10181.91777196941,9783.314466280957,16203.561209069005,16552.58349122743,18468.012295007087,12853.068886166458,45676.573396716434,16852.565782676982,11416.002269050656,9697.550551725875,1250.0
66,AC_3,LIRF,1400.0,9681.79653102835,69836.7129014059,6445.658659454077,9009.5025909079,78120.97970333238,50362.862357606784,71970.85649549117,63607.149094573186,8021.997136364009,48845.49576449494,64456.76566777737,10586.437795607852,64746.28745983449,31367.527044652987,10887.17163173899,57710.76712172878,42372.319940727946,21267.360692475366,9642.223215365257,16826.478546781185,5105.791023533232,9501.779309972002,14429.931585648343,8894.994528944253,24203.4974259055,16192.943329732316,7869.743178191112,59372.981078662364,15369.514645521964,14762.928627842777,9694.33384339433,14101.388946298572
67,AC_3,EDDT,9681.79653102835,2000.0,90246.15665265973,6723.896230763154,10394.612614113716,119259.12283579419,65959.22734370045,97779.59059022831,80799.66605681046,6258.6568243078445,64858.4732530007,100236.52942115617,20271.196759253784,85161.22284369971,47658.879477331255,18880.797994065342,74630.38767582693,59058.62116205451,18790.79918752752,7480.436271970919,13039.554673385026,9726.84644370821,8252.220476468605,14923.548753668532,19952.532651367826,25492.90979186069,12299.057406670872,4774.050626045673,96513.06666635191,10270.784823248705,13283.685483811198,9280.690222368255,24701.23538826625
68,AC_3,RJAA,69836.7129014059,90246.15665265973,2000.0,94439.68386936253,97821.45571892012,182207.3999910344,103632.70796060743,112967.348066326,76052.97639357994,94435.88140280754,108852.80716744853,184386.61775692992,108279.70076705297,19704.553655411954,80695.78214679136,90618.07380654528,23048.35885031546,60291.815677684564,74744.38866026326,94497.64684737707,79267.94553128773,94501.44440100674,95343.33298245564,96649.42885488637,96059.91034984516,88841.92989268048,79956.04559018643,91831.05507211128,147493.38420724927,82641.34806066021,93341.31341049355,96183.33137185182,112046.36558083021
69,AC_3,EDDM,6445.658659454077,6723.896230763154,94439.68386936253,2000.0,8730.097939887588,115700.17099917648,67551.70968978625,99076.72482384149,84350.78315816441,4950.062047128386,65975.06158652225,96465.2942921186,16761.117858282218,88615.3360901576,46972.79550954225,17269.028511897195,78225.53562994358,60191.5908706271,23496.25012674115,7656.815435691151,17527.618916508593,6292.8176038893125,7890.111715513831,15635.487865266317,16952.604974272355,28345.08101653467,16709.964448478313,4610.89155675515,92018.08936716546,14984.44887954518,15125.892753384169,8649.510687589665,21561.823524356154
70,AC_3,LFPG,9009.5025909079,10394.612614113716,97821.45571892012,8730.097939887588,2000.0,111034.97553190292,61420.35158532194,92702.64218570422,80254.91562146017,6433.227116839163,59584.30590957339,92181.27735711864,12481.044700893854,93433.3082665477,53635.72973969522,23845.877704674327,82842.97272792875,66765.93665240865,25273.08968782922,5327.1822684224335,20705.75586956699,12651.519585540162,4478.145689846389,9744.528654860758,22793.24975815611,23956.047448232042,20137.18527413818,10419.215067857365,93839.43670536816,17182.971360346313,10562.942495022982,3746.243762861341,16481.126422385183
71,AC_3,SAEZ,78120.97970333238,119259.12283579419,182207.3999910344,115700.17099917648,111034.97553190292,2000.0,90130.93964882525,74627.68389380214,113072.42445811318,115008.68444797015,85685.00884742205,21637.27885313143,101043.83825940994,194919.05085812663,136630.21312611087,122623.80607513606,191871.66600141162,157531.00456560068,132557.161858779,114295.82412475088,129596.65523889058,116617.08189362696,113436.58634748936,110269.58607801289,117287.43575109105,114529.08593420297,129118.03234919456,118261.98660166051,69941.29600802269,125811.54421026862,113555.38699034374,112477.3473548298,96576.22985338392
72,AC_3,CYYZ,50362.862357606784,65959.22734370045,103632.70796060743,67551.70968978625,61420.35158532194,90130.93964882525,2000.0,33934.9032158849,35033.56229441651,64621.71978286481,7791.240369476826,83177.38341811275,61802.80547389944,114603.96122486494,111292.64178513018,82655.60261995402,106218.99661847297,116811.65063702984,63646.706889365836,61928.308180094646,67156.30967957206,71813.61525114723,61666.144996040035,53930.056971446036,82213.41262978446,43482.3664751722,67669.10288231558,67980.12094468123,131214.60804971296,64321.37599992592,54747.667838346584,60981.223343263526,58644.72182115841
73,AC_3,MMMX,71970.85649549117,97779.59059022831,112967.348066326,99076.72482384149,92702.64218570422,74627.68389380214,33934.9032158849,2000.0,40796.202863850674,96185.92513468195,35118.686792405,77377.75241807882,91405.26652444823,129152.27886947768,143227.3257659576,114307.42752070549,124611.13427000918,146506.6795440374,94960.3400490469,93523.53055025966,98931.25298117648,103277.1558221533,93193.25481967183,85454.59214424281,113377.67260002693,75386.22845182488,99485.74639665328,99694.5831259614,137016.96261631395,96211.53931848527,86516.88038161171,92440.78822019321,87436.80583534206
74,AC_3,CYVR,63607.149094573186,80799.66605681046,76052.97639357994,84350.78315816441,80254.91562146017,113072.42445811318,35033.56229441651,40796.202863850674,2000.0,81611.54479321679,40787.99469361878,112247.55180424749,85180.3929633736,90961.65165532024,117746.99021386242,96648.76734319745,85822.48261220701,111881.93034119744,69944.11055354487,79123.82994236094,76127.74073968863,88356.8230249905,79293.3911835642,72753.19097215921,98730.33014275169,58316.14375585751,77016.37565213568,83493.22661504142,164063.77282519295,75203.87877958611,71799.34386640848,79064.13077360812,83813.61845846538
75,AC_3,EDDF,8021.997136364009,6258.6568243078445,94435.88140280754,4950.062047128386,6433.227116839163,115008.68444797015,64621.71978286481,96185.92513468195,81611.54479321679,2000.0,63097.249432032164,95978.43838420097,16013.422939920063,89401.08807648513,49726.13448861905,20128.30792393418,78882.99072041457,62373.54112993278,22516.744882714964,4707.023242347744,17173.77425762949,9242.833283881275,5008.393335102731,12731.352975015052,19891.75312767965,25487.781256931514,16483.333783919075,6012.211505522746,94125.81794001049,14060.221696990982,12191.626817750479,5878.905548521289,20470.80162434012
76,AC_3,KJFK,48845.49576449494,64858.4732530007,108852.80716744853,65975.06158652225,59584.30590957339,85685.00884742205,7791.240369476826,35118.686792405,40787.99469361878,63097.249432032164,2000.0,77831.67028158049,58871.019134899485,119119.30732966204,110503.8305991235,81225.4799798195,110325.54133550353,117947.80330995438,64373.504435206654,60449.00716796846,67224.70272192173,70163.1450397951,60098.29999447244,52370.06449246077,80284.66118194278,43418.2941613918,67643.89333274802,66667.99257409057,125539.11967737047,64110.31074854902,53574.792628141426,59333.04102847498,55337.58830883236
77,AC_3,SBGL,64456.76566777737,100236.52942115617,184386.61775692992,96465.2942921186,92181.27735711864,21637.27885313143,83177.38341811275,77377.75241807882,112247.55180424749,95978.43838420097,77831.67028158049,2000.0,81965.35697347866,181952.9635194939,119005.82572108193,102990.25728846983,172519.73949849114,140497.61837465345,114541.98634768596,95488.11211700737,110878.08891525245,97158.1349228199,94627.82286320423,92239.30872685692,97663.74461358589,98619.34859739913,110316.75480819165,99054.37877276489,62034.83399048814,107224.14761602767,95563.58346852403,93706.52403692364,77707.8627934299
78,AC_3,LEMD,10586.437795607852,20271.196759253784,108279.70076705297,16761.117858282218,12481.044700893854,101043.83825940994,61802.80547389944,91405.26652444823,85180.3929633736,16013.422939920063,58871.019134899485,81965.35697347866,2000.0,103321.72646886787,57703.79279856985,28671.72401156921,92858.58005861181,73573.63833953497,35740.94819042855,15792.662750110492,31062.60487684322,18700.75459235293,14955.376589120024,16314.53659593172,25462.227005645487,30463.620398390354,30431.04277734585,19262.34640697155,86185.07633784998,27641.289917135757,18944.56301401707,14165.585207853366,7059.227152582373
79,AC_3,ZSPD,64746.28745983449,85161.22284369971,19704.553655411954,88615.3360901576,93433.3082665477,194919.05085812663,114603.96122486494,129152.27886947768,90961.65165532024,89401.08807648513,119119.30732966204,181952.9635194939,103321.72646886787,2000.0,65601.35469121831,81146.18765790729,12803.323686352289,44339.323100635665,72156.09044128179,90193.4288289304,74948.55172890499,87547.6314179351,91050.80910128227,94401.78158180873,86427.061641416,90377.69019507912,75400.50928756312,86072.24847934581,129828.69977861401,78763.63452748128,91128.57181605646,92020.4632283893,107861.46492997858
80,AC_3,OMDB,31367.527044652987,47658.879477331255,80695.78214679136,46972.79550954225,53635.72973969522,136630.21312611087,111292.64178513018,143227.3257659576,117746.99021386242,49726.13448861905,110503.8305991235,119005.82572108193,57703.79279856985,65601.35469121831,2000.0,31825.2006500778,59656.995713936456,23529.248311055286,51498.90928146108,52285.86359097726,46666.76721530391,43018.60245064869,52730.18737285826,60341.692299239396,34242.922782619295,69884.17354253367,46023.957461725025,45974.61650990545,77026.09916276255,49119.800205139814,58938.733255883315,53584.74744077361,62531.20341393555
81,AC_3,LTFM,10887.17163173899,18880.797994065342,90618.07380654528,17269.028511897195,23845.877704674327,122623.80607513606,82655.60261995402,114307.42752070549,96648.76734319745,20128.30792393418,81225.4799798195,102990.25728846983,28671.72401156921,81146.18765790729,31825.2006500778,2000.0,71698.72516137297,47033.126664299314,29777.708124515833,22783.898518164293,23027.783200686074,13202.32925160305,23129.45864776284,30856.736412417336,7441.844231218949,42328.95982136006,22062.665373228654,16683.412116914657,84643.52127314937,23452.221659660885,29925.165568666154,23918.43466651031,33697.917895417646
82,AC_3,ZBAA,57710.76712172878,74630.38767582693,23048.35885031546,78225.53562994358,82842.97272792875,191871.66600141162,106218.99661847297,124611.13427000918,85822.48261220701,78882.99072041457,110325.54133550353,172519.73949849114,92858.58005861181,12803.323686352289,59656.995713936456,71698.72516137297,2000.0,39584.270984422896,61361.67488313941,79579.2905088459,64275.026388850485,77388.3101405495,80438.71225203469,83628.0423639984,77076.48679356591,79706.09333877683,64754.82053687493,75656.75530539994,129564.23017378416,68061.24622885212,80347.89123437542,81396.67628173034,97305.98073719334
83,AC_3,VIDP,42372.319940727946,59058.62116205451,60291.815677684564,60191.5908706271,66765.93665240865,157531.00456560068,116811.65063702984,146506.6795440374,111881.93034119744,62373.54112993278,117947.80330995438,140497.61837465345,73573.63833953497,44339.323100635665,23529.248311055286,47033.126664299314,39584.270984422896,2000.0,55603.00747445759,64447.51640906153,53488.35580275407,57126.86779849003,65123.79045492843,71781.88948352457,51160.45843601056,76902.20159696369,53260.95556620737,58362.06585518355,93210.40967463127,57048.68515842479,69427.8093258058,66124.06053484275,78629.27294556965
84,AC_3,EFRO,21267.360692475366,18790.79918752752,74744.38866026326,23496.25012674115,25273.08968782922,132557.161858779,63646.706889365836,94960.3400490469,69944.11055354487,22516.744882714964,64373.504435206654,114541.98634768596,35740.94819042855,72156.09044128179,51498.90928146108,29777.708124515833,61361.67488313941,55603.00747445759,2000.0,22001.863744213922,8861.68761739965,25521.604376040617,22815.25112182814,24341.17711164365,33375.242548779985,23516.343639005037,9854.888874280621,21164.287690046363,111896.96937906051,10522.437098021826,21030.67030785227,23575.379051495314,39303.96018642433
85,AC_3,EHEH,9642.223215365257,7480.436271970919,94497.64684737707,7656.815435691151,5327.1822684224335,114295.82412475088,61928.308180094646,93523.53055025966,79123.82994236094,4707.023242347744,60449.00716796846,95488.11211700737,15792.662750110492,90193.4288289304,52285.86359097726,22783.898518164293,79579.2905088459,64447.51640906153,22001.863744213922,2000.0,17391.414368157937,11949.29437406383,2860.7259946063714,10082.203198364778,22587.36058561585,22903.492706025165,16841.491314242725,8339.76287796401,96028.80112517287,13857.205145713555,9518.953016686108,3846.3748789841666,19780.62664802501
86,AC_3,EFHK,16826.478546781185,13039.554673385026,79267.94553128773,17527.618916508593,20705.75586956699,129596.65523889058,67156.30967957206,98931.25298117648,76127.74073968863,17173.77425762949,67224.70272192173,110878.08891525245,31062.60487684322,74948.55172890499,46666.76721530391,23027.783200686074,64275.026388850485,53488.35580275407,8861.68761739965,17391.414368157937,2000.0,18980.84126601532,18251.295616777403,21982.77563108248,26514.47810175942,25810.38465380282,2993.5295104660863,15014.533818260456,105040.13144471125,5937.997110498831,18968.1962644449,19173.76595651995,35170.349083998815
87,AC_3,LDZA,5105.791023533232,9726.84644370821,94501.44440100674,6292.8176038893125,12651.519585540162,116617.08189362696,71813.61525114723,103277.1558221533,88356.8230249905,9242.833283881275,70163.1450397951,97158.1349228199,18700.75459235293,87547.6314179351,43018.60245064869,13202.32925160305,77388.3101405495,57126.86779849003,25521.604376040617,11949.29437406383,18980.84126601532,2000.0,12150.89759681949,19884.184866729473,12682.252318855344,32539.08239050379,18045.415860954592,6954.675591852044,88946.21130789362,17288.613122193652,19407.23153872169,12846.075097595585,23730.343873065325
88,AC_3,EBBR,9501.779309972002,8252.220476468605,95343.33298245564,7890.111715513831,4478.145689846389,113436.58634748936,61666.144996040035,93193.25481967183,79293.3911835642,5008.393335102731,60098.29999447244,94627.82286320423,14955.376589120024,91050.80910128227,52730.18737285826,23129.45864776284,80438.71225203469,65123.79045492843,22815.25112182814,2860.7259946063714,18251.295616777403,12150.89759681949,2000.0,9745.442079086048,22712.924056017247,23012.972469369393,17702.17834858694,8879.86298412637,95559.10806041738,14705.635075906603,9545.048499993689,3028.4702947807295,18920.194051974977
89,AC_3,EIDW,14429.931585648343,14923.548753668532,96649.42885488637,15635.487865266317,9744.528654860758,110269.58607801289,53930.056971446036,85454.59214424281,72753.19097215921,12731.352975015052,52370.06449246077,92239.30872685692,16314.53659593172,94401.78158180873,60341.692299239396,30856.736412417336,83628.0423639984,71781.88948352457,24341.17711164365,10082.203198364778,21982.77563108248,19884.184866729473,9745.442079086048,2000.0,30360.26175913467,16668.766535081744,21782.355196524695,16367.085538090318,100215.83314218436,18045.084358811393,5325.738766484503,9059.92035297821,18165.099182743972
90,AC_3,LGAV,8894.994528944253,19952.532651367826,96059.91034984516,16952.604974272355,22793.24975815611,117287.43575109105,82213.41262978446,113377.67260002693,98730.33014275169,19891.75312767965,80284.66118194278,97663.74461358589,25462.227005645487,86427.061641416,34242.922782619295,7441.844231218949,77076.48679356591,51160.45843601056,33375.242548779985,22587.36058561585,26514.47810175942,12682.252318855344,22712.924056017247,30360.26175913467,2000.0,43195.53617941551,25522.03792603868,17318.156287555037,80564.70521034922,26147.679981036672,30078.473072014553,23305.455228005525,30327.30482803639
91,AC_3,BIKF,24203.4974259055,25492.90979186069,88841.92989268048,28345.08101653467,23956.047448232042,114529.08593420297,43482.3664751722,75386.22845182488,58316.14375585751,25487.781256931514,43418.2941613918,98619.34859739913,30463.620398390354,90377.69019507912,69884.17354253367,42328.95982136006,79706.09333877683,76902.20159696369,23516.343639005037,22903.492706025165,25810.38465380282,32539.08239050379,23012.972469369393,16668.766535081744,43195.53617941551,2000.0,26255.55214942897,27945.316741525647,114647.8997023786,22839.75000667539,15488.79451077469,22750.198468434333,30988.475798633182
92,AC_3,EETN,16192.943329732316,12299.057406670872,79956.04559018643,16709.964448478313,20137.18527413818,129118.03234919456,67669.10288231558,99485.74639665328,77016.37565213568,16483.333783919075,67643.89333274802,110316.75480819165,30431.04277734585,75400.50928756312,46023.957461725025,22062.665373228654,64754.82053687493,53260.95556620737,9854.888874280621,16841.491314242725,2993.5295104660863,18045.415860954592,17702.17834858694,21782.355196524695,25522.03792603868,26255.55214942897,2000.0,14170.697384580453,104046.65036969422,5849.723364810612,18848.369230494092,18646.79764002614,34616.97170288378
93,AC_3,LKPR,7869.743178191112,4774.050626045673,91831.05507211128,4610.89155675515,10419.215067857365,118261.98660166051,67980.12094468123,99694.5831259614,83493.22661504142,6012.211505522746,66667.99257409057,99054.37877276489,19262.34640697155,86072.24847934581,45974.61650990545,16683.412116914657,75656.75530539994,58362.06585518355,21164.287690046363,8339.76287796401,15014.533818260456,6954.675591852044,8879.86298412637,16367.085538090318,17318.156287555037,27945.316741525647,14170.697384580453,2000.0,93780.59195216943,12714.237316511377,15241.75350770909,9832.12387996538,23980.293836614823
94,AC_3,FACT,59372.981078662364,96513.06666635191,147493.38420724927,92018.08936716546,93839.43670536816,69941.29600802269,131214.60804971296,137016.96261631395,164063.77282519295,94125.81794001049,125539.11967737047,62034.83399048814,86185.07633784998,129828.69977861401,77026.09916276255,84643.52127314937,129564.23017378416,93210.40967463127,111896.96937906051,96028.80112517287,105040.13144471125,88946.21130789362,95559.10806041738,100215.83314218436,80564.70521034922,114647.8997023786,104046.65036969422,93780.59195216943,2000.0,104152.14914149824,102221.9641458946,95407.65883582414,86159.55700978274
95,AC_3,ESSA,15369.514645521964,10270.784823248705,82641.34806066021,14984.44887954518,17182.971360346313,125811.54421026862,64321.37599992592,96211.53931848527,75203.87877958611,14060.221696990982,64110.31074854902,107224.14761602767,27641.289917135757,78763.63452748128,49119.800205139814,23452.221659660885,68061.24622885212,57048.68515842479,10522.437098021826,13857.205145713555,5937.997110498831,17288.613122193652,14705.635075906603,18045.084358811393,26147.679981036672,22839.75000667539,5849.723364810612,12714.237316511377,104152.14914149824,2000.0,15041.3612978965,15571.14400472241,31556.747777066692
96,AC_3,EGPH,14762.928627842777,13283.685483811198,93341.31341049355,15125.892753384169,10562.942495022982,113555.38699034374,54747.667838346584,86516.88038161171,71799.34386640848,12191.626817750479,53574.792628141426,95563.58346852403,18944.56301401707,91128.57181605646,58938.733255883315,29925.165568666154,80347.89123437542,69427.8093258058,21030.67030785227,9518.953016686108,18968.1962644449,19407.23153872169,9545.048499993689,5325.738766484503,30078.473072014553,15488.79451077469,18848.369230494092,15241.75350770909,102221.9641458946,15041.3612978965,2000.0,9265.523175510716,21257.984177257844
97,AC_3,LFQQ,9694.33384339433,9280.690222368255,96183.33137185182,8649.510687589665,3746.243762861341,112477.3473548298,60981.223343263526,92440.78822019321,79064.13077360812,5878.905548521289,59333.04102847498,93706.52403692364,14165.585207853366,92020.4632283893,53584.74744077361,23918.43466651031,81396.67628173034,66124.06053484275,23575.379051495314,3846.3748789841666,19173.76595651995,12846.075097595585,3028.4702947807295,9059.92035297821,23305.455228005525,22750.198468434333,18646.79764002614,9832.12387996538,95407.65883582414,15571.14400472241,9265.523175510716,2000.0,18002.632161217753
98,AC_3,LPPT,14101.388946298572,24701.23538826625,112046.36558083021,21561.823524356154,16481.126422385183,96576.22985338392,58644.72182115841,87436.80583534206,83813.61845846538,20470.80162434012,55337.58830883236,77707.8627934299,7059.227152582373,107861.46492997858,62531.20341393555,33697.917895417646,97305.98073719334,78629.27294556965,39303.96018642433,19780.62664802501,35170.349083998815,23730.343873065325,18920.194051974977,18165.099182743972,30327.30482803639,30988.475798633182,34616.97170288378,23980.293836614823,86159.55700978274,31556.747777066692,21257.984177257844,18002.632161217753,2000.0
